file,year,line_no,keyword,context
0209teireikaigijuroku,2020,1023,決算,：失礼します。令和元年度一般会計決算について、本日提案を致し
0209teireikaigijuroku,2020,1024,決算,ました概要につきまして、皆様に、決算の内容に関する説明書をお配りさせて頂いてお
0209teireikaigijuroku,2020,1026,予算,一般会計決算の概要。予算の執行にあたって、計上した歳入については財源の確保に努
0209teireikaigijuroku,2020,1026,決算,一般会計決算の概要。予算の執行にあたって、計上した歳入については財源の確保に努
0209teireikaigijuroku,2020,1028,決算,入歳出決算額は、決算書の 95 ページの実質収支に関する調書のとおり歳入総額 26 億
0209teireikaigijuroku,2020,1030,繰越,となりました。収支差引額から、繰越明許費によって翌年度へ繰り越すべき財源 257 万
0209teireikaigijuroku,2020,1032,決算,"歳入決算の状況について令和元年度の歳入総額は、26 億 1,529 万 3 千円で、前年度"
0209teireikaigijuroku,2020,1035,繰越,"万 6 千円、同 13.3％、繰越金 3 億 4,775 万 5 千円、同 13.3％、村税 1 億 503 万 4 千円、"
0209teireikaigijuroku,2020,1037,決算,般会計歳入決算の内訳のとおりでございますが朗読は省略させて頂きます。
0209teireikaigijuroku,2020,1038,決算,これを前年度決算額と比較しますと、村税は第２表のとおり、総額で 1 億 503 万 4 千
0209teireikaigijuroku,2020,1042,決算,それぞれの税の状況は次のページ、３ページ、第２表、村税決算の状況のとおりで
0209teireikaigijuroku,2020,1061,財産,"県支出金のうち主なものは、第５表に列記したとおりです。財産収入は、1,124 万 6 千"
0209teireikaigijuroku,2020,1064,基金,"６ページをご覧下さい。令和元年度末における基金の現金保有残高は 31 億 1,022 万 4"
0209teireikaigijuroku,2020,1065,基金,"千円で、各基金別の内訳は第６表のとおりです。繰越金は、3 億 4,775 万 5 千円で、対"
0209teireikaigijuroku,2020,1065,繰越,"千円で、各基金別の内訳は第６表のとおりです。繰越金は、3 億 4,775 万 5 千円で、対"
0209teireikaigijuroku,2020,1068,補助金,気・熱自立的普及促進事業補助金が増額の主な要因となっています。村債は、借入総額
0209teireikaigijuroku,2020,1075,決算,７ページをご覧下さい。歳出決算の状況について、令和元年度の歳出総額は 24 億
0209teireikaigijuroku,2020,1077,決算,"た。目的別決算の主な内訳は、第７表のとおり、総務費 7 億 7,135 万 9 千円、構成比"
0209teireikaigijuroku,2020,1079,決算,"10.2％、土木費 2 億 3,041 万 5 千円、同 9.4％となりました。前年度決算と比較して増"
0209teireikaigijuroku,2020,1080,基金,額となった項目では、総務費が、財政調整基金積立金、ケーブルテレビネットワーク光
0209teireikaigijuroku,2020,1082,工事,"が、診療所・保健センター・福祉センター空調設備改修工事等により、6,754 万 2 千"
0209teireikaigijuroku,2020,1090,決算,９ページをご覧下さい。性質別決算の主な内訳は、第８表のとおり、普通建設事業
0209teireikaigijuroku,2020,1093,決算,"6,581 万 5 千円、同 10.8％等となっています。前年度決算額と比較しますと、人件費"
0209teireikaigijuroku,2020,1098,補助金,した。補助費は、御杖村ふるさと交流公社への補助金及びプレミアム商品券発行事業
0209teireikaigijuroku,2020,1099,補助金,"補助金の増等により 7,925 万 3 千円、65.0％の増額となりました。一部事務組合への"
0209teireikaigijuroku,2020,1113,決算,以上で一般会計決算の概要説明を終わらせて頂きます。詳細につきましては、決算事
0209teireikaigijuroku,2020,1116,決算,○議長（山岡隆良君）：次に、特別会計決算を一括して、説明を求めます。伊藤村長。
0209teireikaigijuroku,2020,1124,決算,者医療特別会計、以上 4 会計の歳入歳出決算の認定について、お願いするものでござい
0209teireikaigijuroku,2020,1133,決算,：失礼します。令和元年度特別会計決算につきまして、決算の内容
0209teireikaigijuroku,2020,1135,決算,第１１表のとおり、特別会計決算の状況でございます。簡易水道事業特別会計は、
0209teireikaigijuroku,2020,1161,決算,以上で特別会計の決算の概要並びに村債の状況についての説明を終わらせていただきま
0209teireikaigijuroku,2020,1162,決算,すが、一般会計同様、詳細につきましては、決算事項別明細書等をご覧いただきまして、
0209teireikaigijuroku,2020,1165,決算,：ここで、令和元年度一般会計及び特別会計の決算について、監査委員
0209teireikaigijuroku,2020,1166,決算,に決算審査の意見を求めます。山崎監査委員。
0209teireikaigijuroku,2020,1171,決算,○８番（山崎往男君）：ただ今、議長のご指名がございましたので、決算審査報告を申し上
0209teireikaigijuroku,2020,1172,決算,げたいと思います。お手元の令和元年度御杖村一般会計、特別会計の決算審査意見書を
0209teireikaigijuroku,2020,1175,決算,した。決算審査意見書の各諸表の朗読は省略させて頂きまして、７ページの決算審査結
0209teireikaigijuroku,2020,1177,決算,令和元年度決算審査結論、地方公共団体の財政の健全化に関する法律の施行に基づき、
0209teireikaigijuroku,2020,1193,予算,本年も村長はじめ関係者の効率的な予算執行により、基金残高の増額につなげた努力
0209teireikaigijuroku,2020,1193,基金,本年も村長はじめ関係者の効率的な予算執行により、基金残高の増額につなげた努力
0209teireikaigijuroku,2020,1196,決算,いし、令和元年度決算審査の結論とする。以上でございます。
0209teireikaigijuroku,2020,1198,決算,：ただ今、当局よりの説明と、監査委員より決算審査に係る意見をいた
0209teireikaigijuroku,2020,1199,決算,だきました。これから決算５議案について一括して、統括的質疑を行います。質疑はご
0209teireikaigijuroku,2020,1202,決算,○議長（山岡隆良君）：質疑なしと認めます。これで質疑を終わります。決算議案について、
0209teireikaigijuroku,2020,1203,予算,全員協議会で詳細な説明を受け、一括して予算決算委員会に付託することにしたいと思
0209teireikaigijuroku,2020,1203,決算,全員協議会で詳細な説明を受け、一括して予算決算委員会に付託することにしたいと思
0209teireikaigijuroku,2020,1208,決算,１９認定第５号までの令和元年度一般会計歳入歳出決算及び各特別会計歳入歳出決
0209teireikaigijuroku,2020,1209,予算,算の認定については、予算決算委員会に付託することに決定しました。
0209teireikaigijuroku,2020,1209,決算,算の認定については、予算決算委員会に付託することに決定しました。
0209teireikaigijuroku,2020,1316,工事,及び大規模改修工事を実施しました。
0209teireikaigijuroku,2020,1362,予算,専決処分の承認を求めることについて（令和２年度御杖村一般会計補正予算(第５号)）
0209teireikaigijuroku,2020,1362,補正予算,専決処分の承認を求めることについて（令和２年度御杖村一般会計補正予算(第５号)）
0209teireikaigijuroku,2020,1366,予算,令和２年度御杖村一般会計補正予算(第６号)の議定について
0209teireikaigijuroku,2020,1366,補正予算,令和２年度御杖村一般会計補正予算(第６号)の議定について
0209teireikaigijuroku,2020,1368,予算,令和２年度御杖村簡易水道事業特別会計補正予算(第１号)の議定について
0209teireikaigijuroku,2020,1368,補正予算,令和２年度御杖村簡易水道事業特別会計補正予算(第１号)の議定について
0209teireikaigijuroku,2020,1370,予算,令和２年度御杖村国民健康保険特別会計補正予算（第３号）の議定について
